MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Sale Type,Sale Condition,SalePrice,SalePrice_log,HasPool,HasScreenPorch,Has3SsnPorch,HasEncloseddPorch,HasOpendPorch,HasOpenPorch,HasWoodDeck,HasGarage,HasMasonry,HasBsmt,Total Baths AbvGr,Total Baths Bsmt,Gr Liv Area 2,Gr Liv Area 3
60,RL,4.248495242049359,9.141847375530883,IR1,Lvl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,6.47543271670409,Unf,6.715383386334681,GasA,Ex,Y,SBrkr,7.488293515159428,3,1,Gd,7,Typ,0,NoFireplace,Attchd,1997.0,RFn,2.0,6.529418838262226,TA,TA,Y,0.0,WD ,Normal,204750,12.229545001715316,0,0,0,0,1,1,0,1,0,1,2.5,1.0,56.074539769178735,419.90261251909055
20,RL,4.51085950651685,9.200391041122517,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,5,1961,1961,Gable,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,7.016609683894219,GasA,TA,Y,SBrkr,7.016609683894219,3,1,TA,5,Typ,0,NoFireplace,Attchd,1961.0,RFn,2.0,6.113682179832232,TA,TA,Y,0.0,COD,Abnorml,140000,11.84939770159144,0,1,0,0,0,0,0,1,0,0,1.0,1.0,49.232811456118135,345.44742162833677
60,RL,4.189654742026425,9.077494458642754,IR1,Lvl,Gilbert,RRNn,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,5.700443573390686,Gd,TA,PConc,Gd,TA,No,ALQ,6.650279048587422,Unf,6.900730664045173,GasA,Ex,Y,SBrkr,7.630946580890459,3,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,5.968707559985366,TA,TA,Y,0.0,WD ,Normal,214000,12.273731294003989,0,0,1,0,0,0,0,1,1,1,2.5,1.0,58.23134572040379,444.36028852576555
70,RL,4.382026634673881,9.15704507491796,Reg,Lvl,NAmes,Artery,1Fam,2Story,5,7,1942,1995,Gable,MetalSd,MetalSd,Stone,5.41610040220442,TA,TA,CBlock,TA,TA,No,LwQ,5.958424693029782,Unf,6.591673732008658,GasA,Ex,Y,SBrkr,7.405495663199472,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,5.746203190540153,TA,TA,Y,5.1298987149230735,WD ,Normal,146500,11.894780707439258,0,0,0,0,0,0,1,1,1,1,1.5,0.0,54.841366017666196,406.1274982077619
120,FV,3.7612001156935615,8.386172928977834,IR1,Lvl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,6.872128101338986,Unf,7.258412150595307,GasA,Ex,Y,SBrkr,7.258412150595307,2,1,Ex,5,Typ,1,TA,Attchd,2001.0,Fin,2.0,6.3784261836515865,TA,TA,Y,5.049856007249537,WD ,Normal,290000,12.577636201962656,0,0,0,0,1,1,1,1,0,1,1.5,1.0,52.68454694790959,382.40615571531583
50,RM,3.970291913552122,8.738895704934043,Reg,Lvl,BrkSide,Norm,1Fam,1.5Fin,4,7,1929,1929,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,4.394449154672439,Unf,6.558197802812269,GasA,Ex,Y,SBrkr,7.036148493750536,2,1,TA,6,Typ,0,NoFireplace,Detchd,1990.0,Unf,1.0,5.820082930352362,TA,TA,Y,0.0,WD ,Normal,123000,11.719939634354557,0,0,0,1,1,1,0,1,0,1,1.0,0.5,49.50738562610794,348.3413168026663
20,RL,4.356708826689592,9.343384145733948,IR1,Lvl,CollgCr,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,5.8664680569332965,Gd,TA,PConc,Ex,TA,Av,GLQ,7.215239978730097,Unf,7.516977224604321,GasA,Ex,Y,SBrkr,7.516977224604321,3,1,Gd,7,Typ,2,Gd,Attchd,2007.0,RFn,2.0,6.263398262591624,TA,TA,Y,5.043425116919247,WD ,Normal,272500,12.515393893085436,0,0,0,0,1,1,1,1,1,1,2.0,1.0,56.504946595220076,424.7463966337528
120,RL,3.784189633918261,7.985824666418917,Reg,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,3.713572066704308,Gd,TA,PConc,Gd,TA,Av,GLQ,6.946013991099227,Unf,7.221835825288449,GasA,Ex,Y,SBrkr,7.321188556739479,2,1,Gd,5,Typ,1,TA,Attchd,2002.0,Fin,2.0,5.988961416889864,TA,TA,Y,4.875197323201151,WD ,Normal,246990,12.417103128960582,0,0,0,0,1,1,1,1,1,1,2.0,1.0,53.59980188333309,392.4142561917614
60,RL,4.110873864173311,9.801620926132555,IR1,HLS,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,CemntBd,CmentBd,BrkFace,6.496774990185863,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,7.332369205929062,GasA,Ex,Y,SBrkr,8.128880142125638,5,1,Ex,10,Typ,1,Ex,BuiltIn,2006.0,Fin,3.0,6.6320017773956295,TA,TA,Y,5.3230099791384085,New,Partial,545224,13.20895199837856,0,0,0,0,1,1,1,1,1,0,3.5,0.0,66.07869236504453,537.1457701838395
120,RM,4.262679877041316,8.395477432732141,Reg,Lvl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,4.997212273764115,Gd,TA,PConc,Gd,TA,Av,GLQ,6.548219102762372,Unf,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2.0,6.042632833682381,TA,TA,Y,5.010635294096256,WD ,Normal,149300,11.91371298352728,0,0,0,0,0,0,1,1,1,1,1.0,1.0,45.48233430847048,306.7355545079241
60,RL,4.189654742026425,9.547312483639049,IR1,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4.976733742420574,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.842683282238422,GasA,Ex,Y,SBrkr,7.482681828154651,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,RFn,2.0,6.163314804034641,TA,TA,Y,4.976733742420574,WD ,Normal,192500,12.167851432709975,0,0,0,0,1,1,1,1,1,0,2.5,0.0,55.99052734139583,418.9593014862587
30,RL,4.110873864173311,9.287394001418471,Reg,Lvl,OldTown,Norm,1Fam,1Story,5,6,1920,1920,Hip,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,6.71174039505618,Unf,7.02197642307216,GasA,Ex,Y,SBrkr,7.030857476116121,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2.0,6.580639137284949,TA,TA,Y,5.438079308923196,WD ,Normal,120000,11.695247021764184,0,0,0,0,0,0,1,1,0,1,1.0,1.0,49.43295684945795,347.556074231537
20,RL,4.394449154672439,9.655795128300506,IR1,Lvl,NWAmes,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,6.643789733147672,LwQ,7.027314514039777,GasA,TA,Y,SBrkr,7.027314514039777,3,1,Ex,6,Typ,0,NoFireplace,Attchd,1977.0,RFn,2.0,6.293419278846481,TA,TA,Y,5.198497031265826,WD ,Abnorml,175000,12.072541252905651,0,0,0,0,0,0,1,1,0,1,2.0,0.5,49.383149279234104,347.0309216789547
60,RL,4.262679877041316,9.036106025364846,Reg,Lvl,NWAmes,Norm,1Fam,2Story,8,6,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.467698726104354,Unf,6.698268054115413,GasA,Ex,Y,SBrkr,7.418180822726788,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2001.0,Fin,2.0,6.270988431858299,TA,TA,Y,0.0,WD ,Normal,227000,12.33270529646354,0,0,0,0,1,1,0,1,0,1,2.5,1.0,55.02940671867148,408.2180896064814
20,RL,4.262679877041316,9.116139576577355,Reg,Lvl,Sawyer,RRAe,1Fam,1Story,5,4,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,3.951243718581428,TA,TA,CBlock,TA,TA,No,LwQ,3.610917912644224,Unf,6.8966943316227125,GasA,Ex,Y,SBrkr,6.8966943316227125,3,1,TA,6,Typ,0,NoFireplace,Detchd,1977.0,Unf,2.0,6.437751649736401,TA,TA,Y,0.0,WD ,Normal,129500,11.771436160121729,0,0,0,0,0,0,0,1,1,1,1.0,1.0,47.56439270383685,328.0370775476283
20,RL,4.477336814478207,9.476620038167528,Reg,Low,ClearCr,Norm,1Fam,1Story,5,6,1963,1963,Flat,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,4.653960350157523,ALQ,6.90875477931522,GasA,Ex,Y,SBrkr,6.90875477931522,1,1,TA,4,Typ,2,TA,Attchd,1993.0,Unf,2.0,6.356107660695892,TA,TA,Y,5.476463551931511,WD ,Normal,164000,12.007621706806336,0,0,0,1,0,0,1,1,0,1,1.0,1.0,47.7308926007109,329.7610323761429
30,RM,4.262679877041316,8.645586406184636,Reg,Lvl,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.70196036600254,GasA,Ex,Y,FuseA,6.70196036600254,2,1,Gd,5,Typ,0,NoFireplace,Detchd,1932.0,Unf,1.0,5.602118820879701,Fa,Fa,N,0.0,WD ,Normal,110000,11.608235644774552,0,0,0,0,1,1,0,1,0,0,1.0,0.0,44.9162727474689,301.0270797420966
60,FV,4.330733340286331,9.105090961257083,Reg,Lvl,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,6.9930151229329605,GasA,Ex,Y,SBrkr,7.580699752224563,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,6.933423025730715,TA,TA,Y,5.342334251964811,WD ,Normal,270000,12.506177237980513,0,0,0,0,1,1,1,1,0,0,2.5,0.0,57.46700873337755,435.64013886620194
60,FV,4.74493212836325,9.025816391627028,IR1,Lvl,Somerst,Norm,1Fam,2Story,7,5,1997,1998,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.345636360828596,GasA,Ex,Y,SBrkr,7.43543801981455,3,1,Gd,6,Typ,1,TA,BuiltIn,1997.0,Unf,1.0,6.075346031088684,TA,TA,Y,0.0,WD ,Normal,200000,12.206072645530174,0,1,0,0,1,1,0,1,0,0,2.5,0.0,55.28573854650372,411.0736823422006
50,RL,4.23410650459726,9.182455168486648,Reg,Lvl,NAmes,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,MetalSd,MetalSd,BrkFace,5.583496308781699,Gd,TA,CBlock,TA,TA,No,LwQ,6.508769136971682,Unf,7.039660349862076,GasA,Gd,Y,SBrkr,7.808729306744399,3,1,TA,7,Min2,2,Gd,Detchd,1994.0,Unf,2.0,5.993961427306569,TA,TA,Y,0.0,WD ,Normal,197600,12.194000064295905,0,0,0,0,0,0,0,1,1,1,2.0,0.0,60.976253386008864,476.14705683079984
120,RL,3.9318256327243257,8.878497403738631,Reg,Lvl,SawyerW,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.807934943699926,Unf,7.243512974665482,GasA,Gd,Y,SBrkr,7.243512974665482,2,1,Gd,5,Typ,0,NoFireplace,Attchd,1990.0,RFn,2.0,6.297109319933935,TA,TA,Y,0.0,WD ,Normal,172000,12.05524975579559,0,0,0,0,1,1,0,1,0,1,2.0,1.0,52.46848021414717,380.05611719215415
160,RM,3.218875824868201,7.7702232041587855,Reg,Lvl,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,None,5.746203190540153,TA,TA,CBlock,TA,TA,No,LwQ,6.641182169740591,Unf,6.641182169740591,GasA,TA,Y,SBrkr,7.219642040130735,3,1,TA,7,Min1,0,NoFireplace,Attchd,1970.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,125000,11.736069016284436,0,0,0,0,1,1,0,1,1,1,1.5,0.0,52.12323118762308,376.311071149617
20,RL,4.787491742782046,9.296151028389293,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,6,1955,1955,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.47543271670409,Unf,6.880384082186005,GasA,TA,Y,SBrkr,6.880384082186005,3,1,TA,5,Typ,0,NoFireplace,Attchd,1955.0,Unf,1.0,5.723585101952381,TA,TA,Y,0.0,WD ,Normal,122500,11.715866308966918,0,0,0,1,0,0,0,1,0,1,1.0,0.0,47.339685118398556,325.7152159443271
60,RL,4.51085950651685,9.311180686902254,IR1,Lvl,Edwards,Norm,1Fam,2Story,7,5,2003,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,7.048386408721883,GasA,Ex,Y,SBrkr,7.747164966520335,3,1,Gd,9,Typ,1,Ex,BuiltIn,2003.0,Fin,2.0,6.220590170099739,TA,TA,Y,0.0,ConLD,Normal,229000,12.341477282536376,0,0,0,0,1,1,0,1,0,0,2.5,0.0,60.01856501848002,464.97372425199126
60,RL,4.23410650459726,9.124782483614537,IR1,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,5.068904202220232,Gd,TA,PConc,Gd,TA,No,GLQ,6.452048954437226,Unf,6.773080375655535,GasA,Ex,Y,SBrkr,7.490529402060711,3,1,Gd,7,Typ,0,NoFireplace,Attchd,1999.0,RFn,2.0,6.3784261836515865,TA,TA,Y,0.0,WD ,Abnorml,193000,12.170445467887022,0,0,0,0,1,1,0,1,1,1,2.5,1.0,56.108030723136,420.2788538233759
60,RL,4.189654742026425,8.94324493313279,IR1,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.806829360392176,GasA,Gd,Y,SBrkr,7.404279118037268,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,5.973809611869261,TA,TA,Y,5.673323267171493,WD ,Normal,168000,12.031719258385396,0,0,0,0,1,1,1,1,0,0,2.5,0.0,54.82334925780274,405.9273800904128
60,RL,4.59511985013459,9.413852481341165,IR1,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1994,1995,Gable,HdBoard,HdBoard,BrkFace,5.8944028342648505,Gd,TA,PConc,Ex,TA,Av,GLQ,6.940222469119639,Unf,7.288927694521257,GasA,Ex,Y,SBrkr,7.872073979866873,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2.0,6.569481420414296,TA,TA,Y,5.231108616854587,WD ,Normal,325000,12.691580461311874,0,0,0,0,1,1,1,1,1,1,2.5,1.0,61.969548744497075,487.82887221564727
160,FV,3.4339872044851463,8.075893630298857,Reg,Lvl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,4.795790545596741,Gd,TA,PConc,Gd,TA,Av,GLQ,5.638354669333745,Unf,6.398594934535208,GasA,Ex,Y,SBrkr,7.090909822079984,2,1,Gd,4,Typ,0,NoFireplace,Detchd,2004.0,RFn,2.0,6.175867270105761,TA,TA,Y,0.0,ConLD,Normal,155000,11.951180395901384,0,0,0,0,1,1,0,1,1,1,2.5,0.0,50.281002104870396,356.53805168944984
20,RL,4.736198448394496,9.505916206547065,IR1,HLS,Timber,Norm,1Fam,1Story,9,5,2008,2008,Gable,CemntBd,CmentBd,Stone,5.5093883366279774,Ex,TA,CBlock,Ex,TA,Gd,GLQ,7.472500744737558,Unf,7.692113339595466,GasA,Ex,Y,SBrkr,7.619233416226805,3,1,Ex,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,6.660575149839686,TA,TA,Y,4.51085950651685,WD ,Normal,410000,12.92391243868049,0,0,0,0,1,1,1,1,1,1,2.0,1.0,58.0527178509472,442.3172077527232
20,RL,4.110873864173311,9.00859131751613,Reg,Lvl,Edwards,Norm,1Fam,1Story,4,5,1955,1955,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.300785794663244,Unf,6.645090969505644,GasA,TA,Y,SBrkr,6.645090969505644,2,1,TA,4,Typ,1,Fa,Detchd,1959.0,Unf,1.0,5.87493073085203,TA,TA,Y,0.0,WD ,Normal,125000,11.736069016284436,0,0,0,1,0,0,0,1,0,1,1.0,0.0,44.15723399300546,293.4288368452683
60,RL,4.624972813284271,9.562123369834488,IR1,Lvl,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,5.942799375126701,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,7.055312843339752,GasA,Ex,Y,SBrkr,7.773594467360194,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,6.74993119378857,TA,TA,Y,5.484796933490655,New,Partial,325300,12.692503112461443,0,0,0,0,1,1,1,1,1,0,3.5,0.0,60.428770942973024,469.7487594716715
80,RL,4.304065093204169,9.190443740261726,Reg,Lvl,Timber,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,5.8664680569332965,GasA,Gd,Y,SBrkr,7.274479558773871,3,1,TA,6,Typ,0,NoFireplace,BuiltIn,2007.0,Fin,2.0,5.993961427306569,TA,TA,Y,4.61512051684126,WD ,Normal,172500,12.058152515453552,0,0,0,0,0,0,1,1,0,0,2.5,0.0,52.91805285101889,384.9512937548523
20,RL,4.51085950651685,9.369734424126433,Reg,Lvl,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,HdBoard,BrkFace,6.075346031088684,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,7.524021415206125,GasA,Gd,Y,SBrkr,7.524021415206125,3,1,TA,8,Typ,1,TA,Attchd,1969.0,Fin,2.0,6.228511003591184,TA,TA,Y,0.0,WD ,Normal,192100,12.165771348756648,0,0,0,0,1,1,0,1,1,0,2.0,0.0,56.610898256480375,425.9416108158134
60,RL,4.262679877041316,9.635346635291183,IR3,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,5.541263545158426,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.637258031284457,Unf,6.7580945044277305,GasA,Ex,Y,SBrkr,7.597396320212795,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,6.411818267709897,TA,TA,Y,5.420534999272286,WD ,Normal,211000,12.259613412458204,0,0,0,0,1,1,1,1,1,1,2.5,1.0,57.72043084638292,438.5249889134067
20,RL,4.189654742026425,9.348361669873558,Reg,Lvl,Edwards,Norm,1Fam,1Story,6,7,1950,1987,Gable,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,4.653960350157523,Rec,6.498282149476434,GasA,Ex,Y,SBrkr,6.980075940561763,3,1,Gd,6,Typ,1,TA,Attchd,1987.0,Unf,1.0,6.148468295917647,TA,TA,Y,0.0,WD ,Normal,144500,11.881034786534624,0,0,0,1,1,1,0,1,0,1,1.0,1.0,48.72146013600918,340.0794916843967
20,RL,4.189654742026425,8.962007209588313,Reg,Lvl,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,HdBoard,BrkFace,3.8712010109078903,TA,TA,CBlock,TA,TA,Mn,BLQ,5.484796933490655,Rec,6.762729506931879,GasA,Ex,Y,SBrkr,6.794586580876499,3,1,Gd,5,Typ,0,NoFireplace,Detchd,1966.0,Unf,1.0,6.0330862217988015,TA,TA,Y,0.0,WD ,Normal,137900,11.834284063781393,0,0,0,0,0,0,0,1,1,1,1.0,1.0,46.16640680502699,313.6816481647219
20,RL,4.394449154672439,10.505094936455558,IR1,Low,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,6.432940092739179,TA,Gd,CBlock,TA,TA,Av,Rec,6.70073110954781,Unf,7.393263094763838,GasA,Fa,Y,SBrkr,7.367077059881012,4,1,TA,7,Typ,0,NoFireplace,Attchd,1964.0,Unf,2.0,5.968707559985366,TA,TA,N,5.1298987149230735,WD ,Normal,190000,12.154779351142624,0,0,0,0,1,1,1,1,1,1,2.0,0.5,54.27382440622506,399.8394467351108
60,RL,4.262679877041316,9.043458999670106,IR1,Lvl,SawyerW,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,4.663439094112067,Gd,Gd,PConc,Gd,Gd,No,GLQ,6.703188113240863,Unf,6.834108738813838,GasA,Ex,Y,SBrkr,7.451241684987676,3,1,Gd,7,Typ,0,NoFireplace,Attchd,1994.0,RFn,2.0,6.156978985585555,TA,TA,Y,5.707110264748875,WD ,Normal,201000,12.211060187041213,0,0,0,0,1,1,1,1,1,1,2.5,0.5,55.521002648097976,413.7004093238188
20,RL,4.51085950651685,9.200391041122517,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Hip,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,6.966024187106113,Unf,7.098375638590786,GasA,Gd,Y,SBrkr,7.098375638590786,3,1,TA,6,Typ,0,NoFireplace,Attchd,1966.0,RFn,2.0,6.22455842927536,TA,TA,Y,0.0,ConLD,Normal,159000,11.976659481202368,0,0,0,1,0,0,0,1,0,1,1.0,1.0,50.38693670653915,357.6654040209134
20,RL,4.51085950651685,9.36691667901828,Reg,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,6.115892125483034,Ex,TA,PConc,Ex,TA,Av,GLQ,3.8918202981106265,Unf,7.508238774678663,GasA,Ex,Y,SBrkr,7.511524648390866,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3.0,6.652863029353347,TA,TA,Y,0.0,New,Partial,314813,12.659734090733718,0,1,0,0,1,1,0,1,1,1,2.0,0.0,56.423002543383525,423.82277434084585
30,RM,3.9318256327243257,8.517393171418904,Reg,Lvl,BrkSide,Feedr,1Fam,1Story,4,7,1925,1925,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.241747015059643,Unf,6.641182169740591,GasA,TA,N,FuseF,6.641182169740591,2,1,Gd,4,Typ,0,NoFireplace,Detchd,1926.0,Unf,1.0,5.303304908059076,Fa,TA,P,4.912654885736052,WD ,Normal,87000,11.37366339763672,0,0,0,1,0,0,1,1,0,1,1.0,1.0,44.10530061168034,292.9113360133403
20,RL,4.454347296253507,9.310276200588785,IR1,Lvl,NWAmes,Norm,1Fam,1Story,7,5,1975,1975,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.456769655572163,Unf,7.0707241072602764,GasA,Fa,Y,SBrkr,7.085064293952548,3,1,TA,5,Typ,1,TA,Attchd,1975.0,Unf,2.0,6.228511003591184,TA,TA,Y,3.713572066704308,WD ,Normal,158000,11.970350312009105,0,0,0,0,0,0,1,1,0,1,2.0,0.0,50.19813604944131,355.6570213468688
20,RL,4.454347296253507,9.444146871458646,IR1,HLS,Timber,Norm,1Fam,1Story,9,5,2007,2007,Hip,CemntBd,CmentBd,Stone,5.673323267171493,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.403061091090091,Unf,7.590346945602565,GasA,Ex,Y,SBrkr,7.590346945602565,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,6.825460036255307,TA,TA,Y,5.733341276897746,WD ,Normal,425000,12.959844447906551,0,0,0,0,1,1,1,1,1,1,2.0,1.0,57.61336675461819,437.3054423717966
60,RL,4.04305126783455,9.92485757827232,IR2,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,6.769641976852503,Ex,TA,PConc,Ex,TA,No,GLQ,7.252053951852813,Unf,7.522400231387125,GasA,Ex,Y,SBrkr,7.911690520708339,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3.0,6.561030665896573,TA,TA,Y,0.0,New,Partial,437154,12.988040814744458,0,0,0,0,0,0,0,1,1,1,2.5,1.0,62.59484689546618,495.2310568280496
50,RM,4.110873864173311,8.699681400989514,Reg,Lvl,IDOTRR,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,6.580639137284949,GasA,Gd,Y,SBrkr,6.994849985833071,3,1,TA,5,Typ,0,NoFireplace,Detchd,1940.0,Unf,1.0,5.484796933490655,TA,TA,Y,0.0,WD ,Normal,120000,11.695247021764184,0,0,0,0,0,0,0,1,0,0,1.0,0.0,48.927926324308906,342.2435047564337
90,RL,4.5217885770490405,9.362546304865514,Reg,Lvl,NAmes,Artery,Duplex,2Story,5,5,1969,1969,Gable,MetalSd,MetalSd,BrkFace,5.910796644040527,TA,TA,CBlock,TA,TA,No,LwQ,6.2166061010848646,Unf,7.130098510125578,GasA,TA,Y,SBrkr,7.876638460975463,6,2,TA,12,Typ,0,NoFireplace,Detchd,1969.0,Unf,4.0,6.876264611890766,TA,TA,Y,0.0,WD ,Normal,200000,12.206072645530174,0,0,0,0,0,0,0,1,1,1,3.0,1.5,62.04143344491791,488.6779408462898
50,RM,4.110873864173311,8.97727273946428,IR1,Lvl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1920,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,5.768320995793772,GasA,TA,Y,FuseA,7.249215057114389,3,1,Fa,6,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,N,0.0,WD ,Normal,89500,11.401993904262946,0,0,0,0,1,1,0,0,0,0,1.0,0.0,52.551118944293975,380.9543627191851
30,RL,4.110873864173311,9.23024103368252,Reg,Lvl,Sawyer,Norm,1Fam,1Story,5,8,1940,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.511745329644728,GasA,Ex,Y,SBrkr,6.511745329644728,2,1,TA,4,Typ,0,NoFireplace,Detchd,1940.0,Unf,1.0,5.484796933490655,TA,TA,N,5.1298987149230735,WD ,Normal,108000,11.589886506106357,0,0,0,0,0,0,1,1,0,0,1.0,0.0,42.402827238149925,276.116412231755
